ID,USERID,PACKAGEID,REGDATE,DOMAIN,DOMAINSTATUS,NEXTDUEDATE
564528,74687,83,06/04/2015 00:00:00,,Active,06/10/2019 00:00:00
564615,76680,112,15/04/2015 00:00:00,,Active,22/10/2019 00:00:00
559789,70206,84,04/07/2013 00:00:00,,Active,04/10/2019 00:00:00
561363,72301,82,02/03/2014 00:00:00,,Active,02/10/2019 00:00:00
561382,72326,83,04/03/2014 00:00:00,,Active,04/10/2019 00:00:00
561445,71397,83,11/03/2014 00:00:00,,Active,11/10/2019 00:00:00
561450,69336,113,12/03/2014 00:00:00,,Active,12/10/2019 00:00:00
562975,57847,55,03/10/2014 00:00:00,,Active,01/10/2019 00:00:00
563001,61231,82,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
563003,74390,82,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
563006,68453,82,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
563020,74436,82,08/10/2014 00:00:00,,Active,08/10/2019 00:00:00
563030,74499,82,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
563031,73898,104,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
563037,74484,82,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
563038,57842,82,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
563039,62438,103,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
563040,62380,104,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
563042,73901,84,10/10/2014 00:00:00,,Active,11/10/2019 00:00:00
563045,74499,82,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
563047,74501,82,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
563048,74490,82,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
563050,60923,82,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
563066,73916,103,13/10/2014 00:00:00,,Active,13/10/2019 00:00:00
563075,74528,82,14/10/2014 00:00:00,,Active,14/10/2019 00:00:00
563078,74533,82,14/10/2014 00:00:00,,Active,14/10/2019 00:00:00
563081,74541,82,14/10/2014 00:00:00,,Active,14/10/2019 00:00:00
564634,64094,112,17/04/2015 00:00:00,,Active,17/10/2019 00:00:00
564670,76437,82,22/04/2015 00:00:00,,Active,22/10/2019 00:00:00
564680,72409,82,23/04/2015 00:00:00,,Active,23/10/2019 00:00:00
564684,75727,103,24/04/2015 00:00:00,,Active,24/10/2019 00:00:00
559890,64003,21,22/07/2013 00:00:00,,Active,22/10/2019 00:00:00
561458,72413,82,12/03/2014 00:00:00,,Active,12/10/2019 00:00:00
563082,74372,82,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
563085,74543,82,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
563086,65219,31,15/10/2014 00:00:00,,Active,25/10/2019 00:00:00
563090,74549,82,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
563091,74550,83,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
563093,74554,82,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
563099,74561,103,15/10/2014 00:00:00,,Cancelled,24/10/2019 00:00:00
563100,58344,82,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
563104,72671,82,16/10/2014 00:00:00,,Active,16/10/2019 00:00:00
563105,74570,82,16/10/2014 00:00:00,,Active,16/10/2019 00:00:00
563106,74572,82,16/10/2014 00:00:00,,Active,16/10/2019 00:00:00
563108,58083,83,17/10/2014 00:00:00,,Active,17/10/2019 00:00:00
563111,70389,82,17/10/2014 00:00:00,,Active,17/10/2019 00:00:00
563112,74579,82,17/10/2014 00:00:00,,Active,17/10/2019 00:00:00
563115,67403,40,17/10/2014 00:00:00,,Active,31/10/2019 00:00:00
563117,74584,82,17/10/2014 00:00:00,,Active,17/10/2019 00:00:00
563120,74590,82,18/10/2014 00:00:00,,Active,18/10/2019 00:00:00
563122,64064,82,19/10/2014 00:00:00,,Active,19/10/2019 00:00:00
563130,59174,82,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
563131,59174,82,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
563135,59448,84,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
563138,74612,82,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
563139,74613,83,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
563144,73692,82,21/10/2014 00:00:00,,Active,21/10/2019 00:00:00
563145,74514,84,21/10/2014 00:00:00,,Active,21/10/2019 00:00:00
563151,60310,3,22/10/2014 00:00:00,,Active,22/10/2019 00:00:00
563153,74640,82,22/10/2014 00:00:00,,Active,22/10/2019 00:00:00
563156,74644,84,23/10/2014 00:00:00,,Active,23/10/2019 00:00:00
563157,72984,82,23/10/2014 00:00:00,,Active,23/10/2019 00:00:00
563162,74649,82,23/10/2014 00:00:00,,Active,23/10/2019 00:00:00
563170,74660,82,24/10/2014 00:00:00,,Active,24/10/2019 00:00:00
563172,74657,82,24/10/2014 00:00:00,,Active,24/10/2019 00:00:00
563176,74500,82,25/10/2014 00:00:00,,Active,25/10/2019 00:00:00
563179,74671,82,26/10/2014 00:00:00,,Active,26/10/2019 00:00:00
563180,74672,154,26/10/2014 00:00:00,,Active,26/10/2019 00:00:00
563181,74049,82,26/10/2014 00:00:00,,Active,26/10/2019 00:00:00
564782,69572,82,05/05/2015 00:00:00,,Active,05/10/2019 00:00:00
564784,76943,83,05/05/2015 00:00:00,,Active,14/10/2019 00:00:00
560012,70498,112,12/08/2013 00:00:00,,Active,12/10/2019 00:00:00
561597,72594,62,02/04/2014 00:00:00,,Active,02/10/2019 00:00:00
561622,72628,82,05/04/2014 00:00:00,,Active,05/10/2019 00:00:00
561654,72080,82,08/04/2014 00:00:00,,Active,08/10/2019 00:00:00
563185,74679,82,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
563187,74681,82,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
563188,74683,83,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
563192,70570,104,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
563193,57930,82,29/10/2014 00:00:00,,Active,29/10/2019 00:00:00
563194,74690,82,29/10/2014 00:00:00,,Active,29/10/2019 00:00:00
563199,67396,113,29/10/2014 00:00:00,,Active,01/10/2019 00:00:00
563201,58344,82,29/10/2014 00:00:00,,Active,29/10/2019 00:00:00
563212,74708,82,30/10/2014 00:00:00,,Active,30/10/2019 00:00:00
563213,74711,82,30/10/2014 00:00:00,,Active,30/10/2019 00:00:00
563214,74712,82,30/10/2014 00:00:00,,Active,30/10/2019 00:00:00
563217,74714,82,30/10/2014 00:00:00,,Active,30/10/2019 00:00:00
563218,74715,83,30/10/2014 00:00:00,,Active,30/10/2019 00:00:00
563219,74717,82,30/10/2014 00:00:00,,Active,30/10/2019 00:00:00
563221,74720,82,31/10/2014 00:00:00,,Active,31/10/2019 00:00:00
563230,74647,84,01/11/2014 00:00:00,,Active,01/10/2019 00:00:00
571262,80402,104,20/06/2017 00:00:00,,Active,20/10/2019 00:00:00
571263,86056,82,20/06/2017 00:00:00,,Active,20/10/2019 00:00:00
571273,86072,82,21/06/2017 00:00:00,,Active,21/10/2019 00:00:00
571293,86106,82,23/06/2017 00:00:00,,Active,23/10/2019 00:00:00
566505,69797,82,29/11/2015 00:00:00,,Active,01/10/2019 00:00:00
566524,79477,84,02/12/2015 00:00:00,,Active,02/10/2019 00:00:00
566558,72474,82,07/12/2015 00:00:00,,Active,07/10/2019 00:00:00
568096,81717,82,01/07/2016 00:00:00,,Active,01/10/2019 00:00:00
568097,62532,82,01/07/2016 00:00:00,,Active,01/10/2019 00:00:00
568193,71841,82,12/07/2016 00:00:00,,Active,12/10/2019 00:00:00
569743,57887,111,23/01/2017 00:00:00,,Active,23/10/2019 00:00:00
569751,62532,82,24/01/2017 00:00:00,,Active,24/10/2019 00:00:00
571321,84437,154,29/06/2017 00:00:00,,Active,01/10/2019 00:00:00
571325,86165,104,29/06/2017 00:00:00,,Active,01/10/2019 00:00:00
571340,85696,104,01/07/2017 00:00:00,,Active,01/10/2019 00:00:00
571366,86237,82,06/07/2017 00:00:00,,Active,06/10/2019 00:00:00
571373,86250,82,07/07/2017 00:00:00,,Active,07/10/2019 00:00:00
571374,86251,83,07/07/2017 00:00:00,,Active,07/10/2019 00:00:00
571387,85059,82,09/07/2017 00:00:00,,Active,09/10/2019 00:00:00
571394,86216,83,10/07/2017 00:00:00,,Active,10/10/2019 00:00:00
571406,86268,82,10/07/2017 00:00:00,,Active,10/10/2019 00:00:00
571408,82327,82,11/07/2017 00:00:00,,Active,11/10/2019 00:00:00
566615,79598,84,15/12/2015 00:00:00,,Active,15/10/2019 00:00:00
566633,58773,166,18/12/2015 00:00:00,,Active,18/10/2019 00:00:00
568226,68323,84,19/07/2016 00:00:00,,Active,19/10/2019 00:00:00
569852,84106,82,01/02/2017 00:00:00,,Active,01/10/2019 00:00:00
569853,84132,82,02/02/2017 00:00:00,,Active,02/10/2019 00:00:00
569901,70414,82,06/02/2017 00:00:00,,Active,06/10/2019 00:00:00
569912,69242,82,06/02/2017 00:00:00,,Active,06/10/2019 00:00:00
571413,86303,82,12/07/2017 00:00:00,,Active,11/10/2019 00:00:00
571415,86305,82,12/07/2017 00:00:00,,Active,12/10/2019 00:00:00
571436,81873,82,15/07/2017 00:00:00,,Active,15/10/2019 00:00:00
571441,86347,82,17/07/2017 00:00:00,,Active,17/10/2019 00:00:00
571446,86355,104,17/07/2017 00:00:00,,Active,18/10/2019 00:00:00
571463,86366,153,19/07/2017 00:00:00,,Active,19/10/2019 00:00:00
571464,86356,82,19/07/2017 00:00:00,,Active,19/10/2019 00:00:00
571466,86381,104,19/07/2017 00:00:00,,Active,19/10/2019 00:00:00
571490,84403,82,23/07/2017 00:00:00,,Active,23/10/2019 00:00:00
571496,86424,153,23/07/2017 00:00:00,,Active,23/10/2019 00:00:00
571502,86325,82,24/07/2017 00:00:00,,Active,24/10/2019 00:00:00
566698,79690,82,03/01/2016 00:00:00,,Active,03/10/2019 00:00:00
568344,78151,82,07/08/2016 00:00:00,,Active,07/10/2019 00:00:00
568364,69856,82,10/08/2016 00:00:00,,Active,10/10/2019 00:00:00
569917,81178,82,07/02/2017 00:00:00,,Active,07/10/2019 00:00:00
569927,82288,83,07/02/2017 00:00:00,,Active,07/10/2019 00:00:00
569937,83132,82,08/02/2017 00:00:00,,Active,08/10/2019 00:00:00
569946,84258,82,08/02/2017 00:00:00,,Active,08/10/2019 00:00:00
569958,84271,82,09/02/2017 00:00:00,,Active,09/10/2019 00:00:00
569981,84296,82,11/02/2017 00:00:00,,Active,11/10/2019 00:00:00
569996,84325,82,13/02/2017 00:00:00,,Active,13/10/2019 00:00:00
570006,84336,82,13/02/2017 00:00:00,,Active,13/10/2019 00:00:00
570013,84348,113,14/02/2017 00:00:00,,Active,14/10/2019 00:00:00
571571,86533,111,01/08/2017 00:00:00,,Active,01/10/2019 00:00:00
571579,86543,164,02/08/2017 00:00:00,,Active,05/10/2019 00:00:00
571591,86417,104,02/08/2017 00:00:00,,Active,02/10/2019 00:00:00
566784,79832,82,12/01/2016 00:00:00,,Active,12/10/2019 00:00:00
566803,74861,82,13/01/2016 00:00:00,,Active,13/10/2019 00:00:00
566813,78326,82,14/01/2016 00:00:00,,Active,14/10/2019 00:00:00
570031,84353,82,15/02/2017 00:00:00,,Active,15/10/2019 00:00:00
570048,80483,82,17/02/2017 00:00:00,,Active,17/10/2019 00:00:00
570052,73375,21,17/02/2017 00:00:00,,Active,23/10/2019 00:00:00
570073,84437,154,20/02/2017 00:00:00,,Active,20/10/2019 00:00:00
570076,81876,82,20/02/2017 00:00:00,,Active,20/10/2019 00:00:00
570079,84446,153,20/02/2017 00:00:00,,Active,20/10/2019 00:00:00
570095,73375,118,22/02/2017 00:00:00,,Active,23/10/2019 00:00:00
570099,84477,82,22/02/2017 00:00:00,,Active,22/10/2019 00:00:00
570113,84498,82,23/02/2017 00:00:00,,Active,23/10/2019 00:00:00
571620,69169,82,07/08/2017 00:00:00,,Active,07/10/2019 00:00:00
571643,80649,83,10/08/2017 00:00:00,,Active,10/10/2019 00:00:00
571680,86400,82,15/08/2017 00:00:00,,Active,15/10/2019 00:00:00
571696,86697,82,17/08/2017 00:00:00,,Active,17/10/2019 00:00:00
571700,86699,83,17/08/2017 00:00:00,,Active,17/10/2019 00:00:00
571708,86712,82,19/08/2017 00:00:00,,Active,19/10/2019 00:00:00
566958,75341,82,02/02/2016 00:00:00,,Active,02/10/2019 00:00:00
566961,77815,82,02/02/2016 00:00:00,,Active,02/10/2019 00:00:00
568515,62532,82,29/08/2016 00:00:00,,Active,01/10/2019 00:00:00
568538,77590,82,31/08/2016 00:00:00,,Active,01/10/2019 00:00:00
568539,82356,82,31/08/2016 00:00:00,,Active,01/10/2019 00:00:00
568581,82406,83,04/09/2016 00:00:00,,Active,04/10/2019 00:00:00
568591,63949,166,06/09/2016 00:00:00,,Active,05/10/2019 00:00:00
568596,82430,154,06/09/2016 00:00:00,,Active,06/10/2019 00:00:00
568603,82381,104,07/09/2016 00:00:00,,Active,07/10/2019 00:00:00
570134,84519,82,24/02/2017 00:00:00,,Active,24/10/2019 00:00:00
570173,84571,83,01/03/2017 00:00:00,,Active,01/10/2019 00:00:00
570185,81347,104,02/03/2017 00:00:00,,Active,02/10/2019 00:00:00
570199,75619,82,03/03/2017 00:00:00,,Active,03/10/2019 00:00:00
570211,84629,82,04/03/2017 00:00:00,,Active,04/10/2019 00:00:00
571918,83630,82,09/09/2017 00:00:00,,Active,09/10/2019 00:00:00
571941,79318,83,11/09/2017 00:00:00,,Active,11/10/2019 00:00:00
571965,83750,105,12/09/2017 00:00:00,,Active,12/10/2019 00:00:00
568605,82441,82,07/09/2016 00:00:00,,Active,07/10/2019 00:00:00
568609,82451,104,07/09/2016 00:00:00,,Active,07/10/2019 00:00:00
568612,82454,154,07/09/2016 00:00:00,,Active,07/10/2019 00:00:00
568618,82462,82,08/09/2016 00:00:00,,Active,08/10/2019 00:00:00
568683,78659,82,15/09/2016 00:00:00,,Active,15/10/2019 00:00:00
568689,82339,84,16/09/2016 00:00:00,,Active,16/10/2019 00:00:00
570236,84663,103,06/03/2017 00:00:00,,Active,06/10/2019 00:00:00
570245,84675,82,07/03/2017 00:00:00,,Active,07/10/2019 00:00:00
570267,83222,162,09/03/2017 00:00:00,,Active,09/10/2019 00:00:00
570314,84478,82,13/03/2017 00:00:00,,Active,13/10/2019 00:00:00
571748,65198,82,24/08/2017 00:00:00,,Active,24/10/2019 00:00:00
571770,86759,84,28/08/2017 00:00:00,,Active,28/10/2019 00:00:00
571790,64786,103,29/08/2017 00:00:00,,Active,01/10/2019 00:00:00
571794,86583,82,29/08/2017 00:00:00,,Active,01/10/2019 00:00:00
571796,83727,82,29/08/2017 00:00:00,,Active,01/10/2019 00:00:00
571812,86837,84,30/08/2017 00:00:00,,Active,02/10/2019 00:00:00
567079,80286,83,17/02/2016 00:00:00,,Active,17/10/2019 00:00:00
567098,79946,27,19/02/2016 00:00:00,,Active,20/10/2019 00:00:00
567100,79946,27,19/02/2016 00:00:00,,Active,20/10/2019 00:00:00
567112,80334,82,22/02/2016 00:00:00,,Active,22/10/2019 00:00:00
567141,74160,164,24/02/2016 00:00:00,,Active,24/10/2019 00:00:00
568706,82579,84,19/09/2016 00:00:00,,Active,19/10/2019 00:00:00
568724,82605,84,21/09/2016 00:00:00,,Active,21/10/2019 00:00:00
568726,70282,83,22/09/2016 00:00:00,,Active,22/10/2019 00:00:00
568787,82699,153,30/09/2016 00:00:00,,Active,02/10/2019 00:00:00
568788,58930,166,21/05/2009 00:00:00,,Active,10/10/2019 00:00:00
568801,81251,82,03/10/2016 00:00:00,,Active,03/10/2019 00:00:00
568803,82722,82,03/10/2016 00:00:00,,Active,03/10/2019 00:00:00
570331,82982,104,13/03/2017 00:00:00,,Active,13/10/2019 00:00:00
570342,84792,82,14/03/2017 00:00:00,,Active,14/10/2019 00:00:00
570353,84802,82,15/03/2017 00:00:00,,Active,15/10/2019 00:00:00
570395,71013,103,21/03/2017 00:00:00,,Active,21/10/2019 00:00:00
570397,84399,82,21/03/2017 00:00:00,,Active,21/10/2019 00:00:00
570404,82450,104,21/03/2017 00:00:00,,Active,21/10/2019 00:00:00
571855,86884,103,04/09/2017 00:00:00,,Active,04/10/2019 00:00:00
571862,80891,82,04/09/2017 00:00:00,,Active,04/10/2019 00:00:00
571865,83640,83,05/09/2017 00:00:00,,Active,05/10/2019 00:00:00
571889,77212,82,06/09/2017 00:00:00,,Active,06/10/2019 00:00:00
571891,86924,153,06/09/2017 00:00:00,,Active,06/10/2019 00:00:00
571910,86951,104,08/09/2017 00:00:00,,Active,08/10/2019 00:00:00
567193,80436,82,01/03/2016 00:00:00,,Active,01/10/2019 00:00:00
567205,80447,82,02/03/2016 00:00:00,,Active,02/10/2019 00:00:00
567230,80483,84,05/03/2016 00:00:00,,Active,05/10/2019 00:00:00
567245,80519,83,08/03/2016 00:00:00,,Active,08/10/2019 00:00:00
567246,80522,112,08/03/2016 00:00:00,,Active,08/10/2019 00:00:00
567258,80532,104,09/03/2016 00:00:00,,Active,09/10/2019 00:00:00
567280,80563,84,12/03/2016 00:00:00,,Active,12/10/2019 00:00:00
568804,81751,82,03/10/2016 00:00:00,,Active,03/10/2019 00:00:00
568806,82724,84,03/10/2016 00:00:00,,Active,03/10/2019 00:00:00
568807,72285,83,03/10/2016 00:00:00,,Active,03/10/2019 00:00:00
568808,82725,82,03/10/2016 00:00:00,,Active,03/10/2019 00:00:00
568810,82729,82,03/10/2016 00:00:00,,Active,03/10/2019 00:00:00
568812,82732,82,03/10/2016 00:00:00,,Active,03/10/2019 00:00:00
568813,81023,82,04/10/2016 00:00:00,,Active,04/10/2019 00:00:00
568821,59820,104,05/10/2016 00:00:00,,Active,04/10/2019 00:00:00
568824,67476,84,05/10/2016 00:00:00,,Active,05/10/2019 00:00:00
568825,82745,103,05/10/2016 00:00:00,,Active,05/10/2019 00:00:00
568826,80810,82,05/10/2016 00:00:00,,Active,05/10/2019 00:00:00
568827,70008,31,05/10/2016 00:00:00,,Cancelled,05/10/2019 00:00:00
568830,82750,82,05/10/2016 00:00:00,,Active,05/10/2019 00:00:00
568838,60955,82,06/10/2016 00:00:00,,Active,06/10/2019 00:00:00
568842,82760,103,06/10/2016 00:00:00,,Active,06/10/2019 00:00:00
568850,76537,82,07/10/2016 00:00:00,,Cancelled,07/10/2019 00:00:00
568852,57865,31,07/10/2016 00:00:00,,Cancelled,10/10/2019 00:00:00
568853,58344,82,07/10/2016 00:00:00,,Active,07/10/2019 00:00:00
568855,82783,82,07/10/2016 00:00:00,,Active,07/10/2019 00:00:00
568861,82641,82,09/10/2016 00:00:00,,Active,09/10/2019 00:00:00
568863,82795,104,10/10/2016 00:00:00,,Active,10/10/2019 00:00:00
568865,82797,82,10/10/2016 00:00:00,,Active,10/10/2019 00:00:00
568868,82708,82,10/10/2016 00:00:00,,Active,10/10/2019 00:00:00
568870,82800,82,10/10/2016 00:00:00,,Active,10/10/2019 00:00:00
568871,82801,103,10/10/2016 00:00:00,,Active,10/10/2019 00:00:00
568873,82803,104,10/10/2016 00:00:00,,Active,10/10/2019 00:00:00
568874,82809,82,11/10/2016 00:00:00,,Active,11/10/2019 00:00:00
568875,79654,82,11/10/2016 00:00:00,,Active,11/10/2019 00:00:00
568879,82817,104,11/10/2016 00:00:00,,Active,11/10/2019 00:00:00
568881,79654,82,11/10/2016 00:00:00,,Active,11/10/2019 00:00:00
568883,60955,31,12/10/2016 00:00:00,,Active,13/10/2019 00:00:00
568885,82439,82,12/10/2016 00:00:00,,Active,12/10/2019 00:00:00
568886,79830,83,12/10/2016 00:00:00,,Cancelled,12/10/2019 00:00:00
568887,76466,31,12/10/2016 00:00:00,,Active,23/10/2019 00:00:00
568888,78697,104,12/10/2016 00:00:00,,Active,12/10/2019 00:00:00
568890,82830,153,12/10/2016 00:00:00,,Active,12/10/2019 00:00:00
568897,80772,31,13/10/2016 00:00:00,,Cancelled,13/10/2019 00:00:00
568901,63361,82,13/10/2016 00:00:00,,Active,13/10/2019 00:00:00
568902,82837,82,13/10/2016 00:00:00,,Active,13/10/2019 00:00:00
568903,82838,153,13/10/2016 00:00:00,,Active,13/10/2019 00:00:00
568904,82839,84,13/10/2016 00:00:00,,Active,13/10/2019 00:00:00
570426,84905,82,22/03/2017 00:00:00,,Active,22/10/2019 00:00:00
570438,67656,82,24/03/2017 00:00:00,,Active,24/10/2019 00:00:00
570464,84958,82,27/03/2017 00:00:00,,Active,27/10/2019 00:00:00
570502,84994,82,30/03/2017 00:00:00,,Active,02/10/2019 00:00:00
570507,85007,104,30/03/2017 00:00:00,,Active,02/10/2019 00:00:00
570511,85013,103,30/03/2017 00:00:00,,Active,02/10/2019 00:00:00
572025,77599,82,19/09/2017 00:00:00,,Active,19/10/2019 00:00:00
572107,87184,82,29/09/2017 00:00:00,,Active,28/10/2019 00:00:00
572112,70513,31,29/09/2017 00:00:00,,Active,02/10/2019 00:00:00
572119,87192,82,30/09/2017 00:00:00,,Active,02/10/2019 00:00:00
568906,82844,84,14/10/2016 00:00:00,,Active,14/10/2019 00:00:00
568910,82847,83,14/10/2016 00:00:00,,Active,14/10/2019 00:00:00
568911,60310,155,14/10/2016 00:00:00,,Active,14/10/2019 00:00:00
568912,82851,153,14/10/2016 00:00:00,,Active,14/10/2019 00:00:00
568913,58285,82,14/10/2016 00:00:00,,Active,14/10/2019 00:00:00
568916,82585,82,15/10/2016 00:00:00,,Active,15/10/2019 00:00:00
568919,82858,82,15/10/2016 00:00:00,,Active,15/10/2019 00:00:00
568920,82860,82,16/10/2016 00:00:00,,Active,16/10/2019 00:00:00
568924,81961,82,17/10/2016 00:00:00,,Active,17/10/2019 00:00:00
568926,82866,82,17/10/2016 00:00:00,,Active,17/10/2019 00:00:00
568929,71159,104,17/10/2016 00:00:00,,Active,17/10/2019 00:00:00
568930,76212,82,17/10/2016 00:00:00,,Active,17/10/2019 00:00:00
568935,76177,153,18/10/2016 00:00:00,,Active,18/10/2019 00:00:00
568937,57847,83,18/10/2016 00:00:00,,Active,18/10/2019 00:00:00
568941,82894,83,19/10/2016 00:00:00,,Active,19/10/2019 00:00:00
568942,74445,82,19/10/2016 00:00:00,,Active,19/10/2019 00:00:00
568943,57847,82,19/10/2016 00:00:00,,Active,19/10/2019 00:00:00
568944,82897,82,19/10/2016 00:00:00,,Active,19/10/2019 00:00:00
568949,82902,82,19/10/2016 00:00:00,,Active,19/10/2019 00:00:00
568950,82903,104,19/10/2016 00:00:00,,Active,19/10/2019 00:00:00
568953,71560,82,20/10/2016 00:00:00,,Active,20/10/2019 00:00:00
568954,91737,84,20/10/2016 00:00:00,,Active,20/10/2019 00:00:00
568955,82909,82,20/10/2016 00:00:00,,Active,20/10/2019 00:00:00
568956,77362,104,20/10/2016 00:00:00,,Cancelled,20/10/2019 00:00:00
568958,82443,82,20/10/2016 00:00:00,,Active,20/10/2019 00:00:00
568960,78557,112,20/10/2016 00:00:00,,Active,20/10/2019 00:00:00
568962,82914,82,20/10/2016 00:00:00,,Active,20/10/2019 00:00:00
568964,82804,82,20/10/2016 00:00:00,,Cancelled,20/10/2019 00:00:00
568965,82776,82,21/10/2016 00:00:00,,Active,21/10/2019 00:00:00
568967,81047,83,21/10/2016 00:00:00,,Active,21/10/2019 00:00:00
568969,79885,82,21/10/2016 00:00:00,,Active,21/10/2019 00:00:00
568970,82918,82,21/10/2016 00:00:00,,Active,21/10/2019 00:00:00
568972,82920,82,21/10/2016 00:00:00,,Active,21/10/2019 00:00:00
568974,73686,82,22/10/2016 00:00:00,,Active,22/10/2019 00:00:00
568976,59590,82,23/10/2016 00:00:00,,Active,23/10/2019 00:00:00
568982,77267,82,23/10/2016 00:00:00,,Active,23/10/2019 00:00:00
568984,82936,82,24/10/2016 00:00:00,,Active,24/10/2019 00:00:00
568986,69751,82,24/10/2016 00:00:00,,Active,24/10/2019 00:00:00
568987,82498,82,24/10/2016 00:00:00,,Active,24/10/2019 00:00:00
568989,82940,82,24/10/2016 00:00:00,,Active,24/10/2019 00:00:00
568992,82949,153,24/10/2016 00:00:00,,Active,24/10/2019 00:00:00
568993,82950,82,24/10/2016 00:00:00,,Active,24/10/2019 00:00:00
568994,82951,82,24/10/2016 00:00:00,,Active,24/10/2019 00:00:00
568996,82943,153,24/10/2016 00:00:00,,Active,24/10/2019 00:00:00
569001,82954,104,24/10/2016 00:00:00,,Active,25/10/2019 00:00:00
569002,82956,82,25/10/2016 00:00:00,,Active,25/10/2019 00:00:00
570531,85037,82,01/04/2017 00:00:00,,Active,01/10/2019 00:00:00
570563,68920,82,04/04/2017 00:00:00,,Active,04/10/2019 00:00:00
570567,59702,21,04/04/2017 00:00:00,,Active,01/10/2019 00:00:00
570568,57871,21,04/04/2017 00:00:00,,Active,05/10/2019 00:00:00
570572,85084,82,04/04/2017 00:00:00,,Active,04/10/2019 00:00:00
570588,71509,163,05/04/2017 00:00:00,,Active,05/10/2019 00:00:00
570616,85134,82,07/04/2017 00:00:00,,Active,07/10/2019 00:00:00
565752,78370,82,02/09/2015 00:00:00,,Active,02/10/2019 00:00:00
565757,67476,145,02/09/2015 00:00:00,,Active,02/10/2019 00:00:00
565781,78417,111,04/09/2015 00:00:00,,Active,04/10/2019 00:00:00
565791,78381,84,06/09/2015 00:00:00,,Active,06/10/2019 00:00:00
565793,78433,82,07/09/2015 00:00:00,,Active,07/10/2019 00:00:00
565840,78150,82,10/09/2015 00:00:00,,Active,10/10/2019 00:00:00
567416,74285,82,30/03/2016 00:00:00,,Active,02/10/2019 00:00:00
567467,80831,83,05/04/2016 00:00:00,,Active,05/10/2019 00:00:00
569008,82966,82,25/10/2016 00:00:00,,Active,25/10/2019 00:00:00
569014,82975,82,26/10/2016 00:00:00,,Active,26/10/2019 00:00:00
569015,82976,82,26/10/2016 00:00:00,,Active,26/10/2019 00:00:00
569021,82321,82,27/10/2016 00:00:00,,Active,27/10/2019 00:00:00
569022,57847,55,27/10/2016 00:00:00,,Active,27/10/2019 00:00:00
569023,58068,82,27/10/2016 00:00:00,,Active,27/10/2019 00:00:00
569024,82985,82,27/10/2016 00:00:00,,Active,27/10/2019 00:00:00
569025,76177,153,27/10/2016 00:00:00,,Active,27/10/2019 00:00:00
569026,82987,82,27/10/2016 00:00:00,,Active,27/10/2019 00:00:00
569029,78059,82,27/10/2016 00:00:00,,Active,27/10/2019 00:00:00
569039,82928,153,29/10/2016 00:00:00,,Active,29/10/2019 00:00:00
569040,82998,82,29/10/2016 00:00:00,,Active,29/10/2019 00:00:00
569043,81077,83,29/10/2016 00:00:00,,Active,29/10/2019 00:00:00
569049,83008,104,31/10/2016 00:00:00,,Active,31/10/2019 00:00:00
569052,82908,82,31/10/2016 00:00:00,,Active,01/10/2019 00:00:00
569053,83013,82,31/10/2016 00:00:00,,Active,01/10/2019 00:00:00
569075,83036,73,02/11/2016 00:00:00,,Active,02/10/2019 00:00:00
569100,83066,82,04/11/2016 00:00:00,,Active,04/10/2019 00:00:00
570619,85087,82,08/04/2017 00:00:00,,Active,07/10/2019 00:00:00
570624,85146,104,09/04/2017 00:00:00,,Active,09/10/2019 00:00:00
570633,85160,82,10/04/2017 00:00:00,,Active,10/10/2019 00:00:00
570671,85226,82,13/04/2017 00:00:00,,Active,13/10/2019 00:00:00
570684,85247,82,16/04/2017 00:00:00,,Active,16/10/2019 00:00:00
570695,85186,82,18/04/2017 00:00:00,,Active,18/10/2019 00:00:00
565857,78508,83,11/09/2015 00:00:00,,Active,11/10/2019 00:00:00
565907,78570,82,17/09/2015 00:00:00,,Active,17/10/2019 00:00:00
